id,doi,title,display_name,relevance_score,publication_year,publication_date,language,type,type_crossref,indexed_in,institution_assertions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_paid,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,locations_count,best_oa_location,datasets,versions,referenced_works_count,referenced_works,related_works,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,ids.mag,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_indexed_in_scopus,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,ids.pmid,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_indexed_in_scopus,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_list,citation_normalized_percentile,primary_topic,primary_location.source,primary_location,best_oa_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_indexed_in_scopus,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.score,sustainable_development_goals.display_name,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2044086157,https://doi.org/10.1007/s11747-015-0429-6,Does relationship marketing matter in online retailing? A meta-analytic approach,Does relationship marketing matter in online retailing? A meta-analytic approach,329.51544,2015,2015-02-17,en,article,journal-article,crossref,,2,2,,,,23.502,True,ngrams,237,False,False,1,,,,58,https://openalex.org/W1480038094|https://openalex.org/W1511920456|https://openalex.org/W1562891728|https://openalex.org/W1568481605|https://openalex.org/W1572953539|https://openalex.org/W1574378514|https://openalex.org/W1965574139|https://openalex.org/W1972831452|https://openalex.org/W1977103148|https://openalex.org/W1980085292|https://openalex.org/W1988681221|https://openalex.org/W1990363367|https://openalex.org/W1992999617|https://openalex.org/W1999654719|https://openalex.org/W2004718079|https://openalex.org/W2012242612|https://openalex.org/W2013290558|https://openalex.org/W2014049963|https://openalex.org/W2016039781|https://openalex.org/W2017381167|https://openalex.org/W2017624521|https://openalex.org/W2017768073|https://openalex.org/W2025618885|https://openalex.org/W2028763248|https://openalex.org/W2044207520|https://openalex.org/W2045041473|https://openalex.org/W2050578586|https://openalex.org/W2051854850|https://openalex.org/W2057012437|https://openalex.org/W2068804701|https://openalex.org/W2070951272|https://openalex.org/W2073379693|https://openalex.org/W2073604125|https://openalex.org/W2081089760|https://openalex.org/W2084156729|https://openalex.org/W2086659686|https://openalex.org/W2090266480|https://openalex.org/W2094260684|https://openalex.org/W2098398278|https://openalex.org/W2102327740|https://openalex.org/W2109174512|https://openalex.org/W2126977778|https://openalex.org/W2129277960|https://openalex.org/W2137247419|https://openalex.org/W2143635193|https://openalex.org/W2158786704|https://openalex.org/W2163975393|https://openalex.org/W2168972045|https://openalex.org/W2170430750|https://openalex.org/W2171519721|https://openalex.org/W2312302756|https://openalex.org/W2489111096|https://openalex.org/W2608496019|https://openalex.org/W2953635426|https://openalex.org/W2994559838|https://openalex.org/W3123279370|https://openalex.org/W3126090267|https://openalex.org/W4249580555,https://openalex.org/W595383264|https://openalex.org/W583681246|https://openalex.org/W3126732555|https://openalex.org/W3014723425|https://openalex.org/W2914910406|https://openalex.org/W2573742452|https://openalex.org/W2375997383|https://openalex.org/W2373277748|https://openalex.org/W2110751729|https://openalex.org/W1541011696,https://api.openalex.org/works?filter=cites:W2044086157,2025-08-16T19:27:48.905995,2016-06-24,https://openalex.org/W2044086157,https://doi.org/10.1007/s11747-015-0429-6,2044086157,False,https://doi.org/10.1007/s11747-015-0429-6,,https://openalex.org/S92522684,Journal of the Academy of Marketing Science,0092-0703,0092-0703|1552-7824,False,False,True,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,,,,False,False,False,closed,,False,3390.0,EUR,4390.0,0.999928,True,True,99,100,44,2,206,217,https://openalex.org/T10154,Customer Service Quality and Loyalty,0.9999,https://openalex.org/subfields/1407,Organizational Behavior and Human Resource Management,https://openalex.org/fields/14,"Business, Management and Accounting",https://openalex.org/domains/2,Social Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,first|middle|last,"{'id': 'https://openalex.org/I150870154', 'display_name': 'Indian Institute of Management Ahmedabad', 'ror': 'https://ror.org/02egcpy68', 'country_code': 'IN', 'type': 'funder', 'lineage': ['https://openalex.org/I150870154']}|{'id': 'https://openalex.org/I150870154', 'display_name': 'Indian Institute of Management Ahmedabad', 'ror': 'https://ror.org/02egcpy68', 'country_code': 'IN', 'type': 'funder', 'lineage': ['https://openalex.org/I150870154']}|{'id': 'https://openalex.org/I150468666', 'display_name': 'Emory University', 'ror': 'https://ror.org/03czfpz43', 'country_code': 'US', 'type': 'funder', 'lineage': ['https://openalex.org/I150468666']}",IN|IN|US,False|False|False,Varsha Verma|Dheeraj Sharma|Jagdish Sheth,"(Department of Marketing, Indian Institute of Management Ahmedabad, Ahmedabad, India)|(Department of Marketing, Indian Institute of Management Ahmedabad, Ahmedabad, India)|Charles H. Kellstadt Professor of Marketing, Emory University, Goizueta Business School, Atlanta, USA","{'raw_affiliation_string': '(Department of Marketing, Indian Institute of Management Ahmedabad, Ahmedabad, India)', 'institution_ids': ['https://openalex.org/I150870154']}|{'raw_affiliation_string': '(Department of Marketing, Indian Institute of Management Ahmedabad, Ahmedabad, India)', 'institution_ids': ['https://openalex.org/I150870154']}|{'raw_affiliation_string': 'Charles H. Kellstadt Professor of Marketing, Emory University, Goizueta Business School, Atlanta, USA', 'institution_ids': ['https://openalex.org/I150468666']}",https://openalex.org/A5080729646|https://openalex.org/A5079907870|https://openalex.org/A5029486418,Varsha Verma|Dheeraj Sharma|Jagdish N. Sheth,None|https://orcid.org/0000-0001-6269-1933|https://orcid.org/0000-0002-1163-5760,https://openalex.org/T10154|https://openalex.org/T10609|https://openalex.org/T10145,Customer Service Quality and Loyalty|Digital Marketing and Social Media|Consumer Behavior in Brand Consumption and Identification,0.9999|0.9992|0.9928,https://openalex.org/subfields/1407|https://openalex.org/subfields/3312|https://openalex.org/subfields/1406,Organizational Behavior and Human Resource Management|Sociology and Political Science|Marketing,https://openalex.org/fields/14|https://openalex.org/fields/33|https://openalex.org/fields/14,"Business, Management and Accounting|Social Sciences|Business, Management and Accounting",https://openalex.org/domains/2|https://openalex.org/domains/2|https://openalex.org/domains/2,Social Sciences|Social Sciences|Social Sciences,https://openalex.org/keywords/similarity,Similarity (geometry),0.43633118,https://openalex.org/C54649085|https://openalex.org/C162853370|https://openalex.org/C144133560|https://openalex.org/C2779530757|https://openalex.org/C26517878|https://openalex.org/C103278499|https://openalex.org/C192975520|https://openalex.org/C41008148|https://openalex.org/C138885662|https://openalex.org/C38652104|https://openalex.org/C111472728|https://openalex.org/C154945302|https://openalex.org/C115961682,https://www.wikidata.org/wiki/Q574424|https://www.wikidata.org/wiki/Q39809|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q1207505|https://www.wikidata.org/wiki/Q228039|https://www.wikidata.org/wiki/Q254465|https://www.wikidata.org/wiki/Q1143466|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q5891|https://www.wikidata.org/wiki/Q3510521|https://www.wikidata.org/wiki/Q9471|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q860623,Relationship marketing|Marketing|Business|Quality (philosophy)|Key (lock)|Similarity (geometry)|Marketing management|Computer science|Philosophy|Computer security|Epistemology|Artificial intelligence|Image (mathematics),3|1|0|2|2|3|2|0|0|1|1|1|2,0.6992837|0.66543835|0.52631426|0.4956962|0.4489547|0.43633118|0.32746416|0.14968085|0.0|0.0|0.0|0.0|0.0,,,,,,False,https://doi.org/10.1007/s11747-015-0429-6,None,None,None,None,False,False,https://openalex.org/S92522684,Journal of the Academy of Marketing Science,0092-0703,0092-0703|1552-7824,False,False,True,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,nan,,,,,,,2025|2024|2023|2022|2021|2020|2019|2018|2017|2016|2015,9|14|20|35|34|46|27|21|20|8|3
https://openalex.org/W4298132459,https://doi.org/10.1007/s10479-022-04983-y,Artificial intelligence and big data analytics for supply chain resilience: a systematic literature review,Artificial intelligence and big data analytics for supply chain resilience: a systematic literature review,259.89288,2022,2022-09-30,en,article,journal-article,crossref|pubmed,,3,4,https://openalex.org/A5053368535,https://openalex.org/I91136226,,37.189,True,pdf,211,False,False,3,,,,93,https://openalex.org/W1261669801|https://openalex.org/W1499417591|https://openalex.org/W1541048963|https://openalex.org/W1998489527|https://openalex.org/W1998652696|https://openalex.org/W2006485295|https://openalex.org/W2023412717|https://openalex.org/W2061092157|https://openalex.org/W2080693034|https://openalex.org/W2080930498|https://openalex.org/W2091775201|https://openalex.org/W2105755760|https://openalex.org/W2124098697|https://openalex.org/W2142203809|https://openalex.org/W2339257236|https://openalex.org/W2339446221|https://openalex.org/W2354065779|https://openalex.org/W2403226644|https://openalex.org/W2416867200|https://openalex.org/W2522085201|https://openalex.org/W2558783391|https://openalex.org/W2564791590|https://openalex.org/W2590255024|https://openalex.org/W2604984049|https://openalex.org/W2625859864|https://openalex.org/W2735541318|https://openalex.org/W2765992545|https://openalex.org/W2766051214|https://openalex.org/W2768174908|https://openalex.org/W2771383923|https://openalex.org/W2810507576|https://openalex.org/W2885344895|https://openalex.org/W2888633964|https://openalex.org/W2893740026|https://openalex.org/W2896918951|https://openalex.org/W2910205405|https://openalex.org/W2913039619|https://openalex.org/W2922053207|https://openalex.org/W2941315457|https://openalex.org/W2947788863|https://openalex.org/W2953759652|https://openalex.org/W2954481459|https://openalex.org/W2954904460|https://openalex.org/W2964725507|https://openalex.org/W2986968371|https://openalex.org/W2991187202|https://openalex.org/W3007198457|https://openalex.org/W3007397514|https://openalex.org/W3010223921|https://openalex.org/W3011218883|https://openalex.org/W3012374868|https://openalex.org/W3013474995|https://openalex.org/W3014675526|https://openalex.org/W3025247256|https://openalex.org/W3027011700|https://openalex.org/W3032338189|https://openalex.org/W3038273726|https://openalex.org/W3038666035|https://openalex.org/W3040036651|https://openalex.org/W3046167482|https://openalex.org/W3046264753|https://openalex.org/W3081386349|https://openalex.org/W3083244312|https://openalex.org/W3095984860|https://openalex.org/W3100174810|https://openalex.org/W3100946874|https://openalex.org/W3118822426|https://openalex.org/W3124839405|https://openalex.org/W3124957586|https://openalex.org/W3125505924|https://openalex.org/W3126924255|https://openalex.org/W3127773267|https://openalex.org/W3127929858|https://openalex.org/W3158673493|https://openalex.org/W3164963453|https://openalex.org/W3166529057|https://openalex.org/W3174897088|https://openalex.org/W3178738300|https://openalex.org/W3178853696|https://openalex.org/W3181378533|https://openalex.org/W3183119561|https://openalex.org/W3190509446|https://openalex.org/W3191502413|https://openalex.org/W3193069484|https://openalex.org/W3193936628|https://openalex.org/W3196508150|https://openalex.org/W3197499304|https://openalex.org/W3199907703|https://openalex.org/W3214151670|https://openalex.org/W4210290448|https://openalex.org/W4214925055|https://openalex.org/W4247809614|https://openalex.org/W4292581681,https://openalex.org/W4367856707|https://openalex.org/W3130756120|https://openalex.org/W3123352720|https://openalex.org/W3068949829|https://openalex.org/W2518037665|https://openalex.org/W2368605798|https://openalex.org/W2357124094|https://openalex.org/W2150941767|https://openalex.org/W2089700089|https://openalex.org/W2048156096,https://api.openalex.org/works?filter=cites:W4298132459,2025-08-27T08:48:54.067853,2022-10-01,https://openalex.org/W4298132459,https://doi.org/10.1007/s10479-022-04983-y,,True,https://doi.org/10.1007/s10479-022-04983-y,https://link.springer.com/content/pdf/10.1007/s10479-022-04983-y.pdf,https://openalex.org/S57667410,Annals of Operations Research,0254-5330,0254-5330|1572-9338,False,False,True,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,,,publishedVersion,True,True,True,bronze,https://link.springer.com/content/pdf/10.1007/s10479-022-04983-y.pdf,True,2390.0,EUR,2990.0,0.999953,True,True,99,100,327,2,605,632,https://openalex.org/T11864,Supply Chain Resilience and Risk Management,0.9997,https://openalex.org/subfields/1408,Strategy and Management,https://openalex.org/fields/14,"Business, Management and Accounting",https://openalex.org/domains/2,Social Sciences,https://pubmed.ncbi.nlm.nih.gov/36212520,True,https://doi.org/10.1007/s10479-022-04983-y,https://link.springer.com/content/pdf/10.1007/s10479-022-04983-y.pdf,https://openalex.org/S57667410,Annals of Operations Research,0254-5330,0254-5330|1572-9338,False,False,True,True,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/P4310319965|https://openalex.org/P4310319900,Springer Nature|Springer Science+Business Media,journal,,,publishedVersion,True,True,,,,,,,,,,,first|middle|middle|last,"{'id': 'https://openalex.org/I91136226', 'display_name': 'University of Sheffield', 'ror': 'https://ror.org/05krs5044', 'country_code': 'GB', 'type': 'funder', 'lineage': ['https://openalex.org/I91136226']}|{'id': 'https://openalex.org/I188760350', 'display_name': 'Ollscoil na Gaillimhe – University of Galway', 'ror': 'https://ror.org/03bea9k73', 'country_code': 'IE', 'type': 'funder', 'lineage': ['https://openalex.org/I188760350']}|{'id': 'https://openalex.org/I150870154', 'display_name': 'Indian Institute of Management Ahmedabad', 'ror': 'https://ror.org/02egcpy68', 'country_code': 'IN', 'type': 'funder', 'lineage': ['https://openalex.org/I150870154']}|{'id': 'https://openalex.org/I39586589', 'display_name': 'Swansea University', 'ror': 'https://ror.org/053fq8t95', 'country_code': 'GB', 'type': 'funder', 'lineage': ['https://openalex.org/I39586589']}",GB|IE|IN|GB,True|False|False|False,Efpraxia D. Zamani|Conn Smyth|Samrat Gupta|Denis Dennehy,"Information School, The University of Sheffield, Sheffield, UK|Business Information Systems, NUI Galway, Galway, Ireland|Information Systems Area, Indian Institute of Management Ahmedabad, Ahmedabad, Gujarat, India|School of Management, Swansea University, Swansea, UK","{'raw_affiliation_string': 'Information School, The University of Sheffield, Sheffield, UK', 'institution_ids': ['https://openalex.org/I91136226']}|{'raw_affiliation_string': 'Business Information Systems, NUI Galway, Galway, Ireland', 'institution_ids': ['https://openalex.org/I188760350']}|{'raw_affiliation_string': 'Information Systems Area, Indian Institute of Management Ahmedabad, Ahmedabad, Gujarat, India', 'institution_ids': ['https://openalex.org/I150870154']}|{'raw_affiliation_string': 'School of Management, Swansea University, Swansea, UK', 'institution_ids': ['https://openalex.org/I39586589']}",https://openalex.org/A5053368535|https://openalex.org/A5074189382|https://openalex.org/A5008819855|https://openalex.org/A5083528596,Efpraxia D. Zamani|Conn Smyth|Samrat Gupta|Denis Dennehy,https://orcid.org/0000-0003-3110-7495|https://orcid.org/0000-0001-7072-6606|https://orcid.org/0000-0002-3999-1177|https://orcid.org/0000-0001-9931-762X,https://openalex.org/T11864|https://openalex.org/T10164|https://openalex.org/T10539,Supply Chain Resilience and Risk Management|Quality and Supply Management|Sustainable Supply Chain Management,0.9997|0.9799|0.947,https://openalex.org/subfields/1408|https://openalex.org/subfields/1404|https://openalex.org/subfields/1408,Strategy and Management|Management Information Systems|Strategy and Management,https://openalex.org/fields/14|https://openalex.org/fields/14|https://openalex.org/fields/14,"Business, Management and Accounting|Business, Management and Accounting|Business, Management and Accounting",https://openalex.org/domains/2|https://openalex.org/domains/2|https://openalex.org/domains/2,Social Sciences|Social Sciences|Social Sciences,https://openalex.org/keywords/resilience|https://openalex.org/keywords/popularity|https://openalex.org/keywords/business-intelligence|https://openalex.org/keywords/adaptability,Resilience|Popularity|Business Intelligence|Adaptability,0.7752836|0.58980125|0.50919694|0.47350222,https://openalex.org/C108713360|https://openalex.org/C2779585090|https://openalex.org/C2779343474|https://openalex.org/C189708586|https://openalex.org/C2780586970|https://openalex.org/C44104985|https://openalex.org/C75684735|https://openalex.org/C2767350|https://openalex.org/C56739046|https://openalex.org/C177606310|https://openalex.org/C144133560|https://openalex.org/C79158427|https://openalex.org/C2522767166|https://openalex.org/C41008148|https://openalex.org/C162853370|https://openalex.org/C17744445|https://openalex.org/C187736073|https://openalex.org/C162324750|https://openalex.org/C124101348|https://openalex.org/C2779473830|https://openalex.org/C151730666|https://openalex.org/C121332964|https://openalex.org/C86803240|https://openalex.org/C199539241|https://openalex.org/C97355855,https://www.wikidata.org/wiki/Q1824206|https://www.wikidata.org/wiki/Q3457762|https://www.wikidata.org/wiki/Q3109175|https://www.wikidata.org/wiki/Q1504425|https://www.wikidata.org/wiki/Q1357284|https://www.wikidata.org/wiki/Q492886|https://www.wikidata.org/wiki/Q858810|https://www.wikidata.org/wiki/Q6662173|https://www.wikidata.org/wiki/Q192060|https://www.wikidata.org/wiki/Q5674297|https://www.wikidata.org/wiki/Q4830453|https://www.wikidata.org/wiki/Q485396|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q39809|https://www.wikidata.org/wiki/Q36442|https://www.wikidata.org/wiki/Q2920921|https://www.wikidata.org/wiki/Q8134|https://www.wikidata.org/wiki/Q172491|https://www.wikidata.org/wiki/Q1540899|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q413|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q7748|https://www.wikidata.org/wiki/Q11473,Supply chain|Resilience (materials science)|Context (archaeology)|Systematic review|Popularity|Supply chain management|Big data|Business intelligence|Knowledge management|Adaptability|Business|Analytics|Data science|Computer science|Marketing|Political science|Management|Economics|Data mining|MEDLINE|Paleontology|Physics|Biology|Law|Thermodynamics,2|2|2|3|2|3|2|2|1|2|0|2|1|0|1|0|1|0|1|2|1|0|0|1|1,0.83073914|0.7752836|0.6792273|0.63954747|0.58980125|0.54819214|0.5443042|0.50919694|0.48836964|0.47350222|0.46117058|0.42602518|0.41972274|0.32023478|0.19886792|0.18248427|0.16901681|0.120114654|0.10193938|0.09165439|0.0|0.0|0.0|0.0|0.0,,,,,,True|True|False,https://doi.org/10.1007/s10479-022-04983-y|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9524319|https://pubmed.ncbi.nlm.nih.gov/36212520,https://link.springer.com/content/pdf/10.1007/s10479-022-04983-y.pdf|None|None,None|None|None,None|None|None,publishedVersion|publishedVersion|None,True|True|False,True|True|False,https://openalex.org/S57667410|https://openalex.org/S2764455111|https://openalex.org/S4306525036,Annals of Operations Research|PubMed Central|PubMed,0254-5330|None|None,0254-5330|1572-9338|None|None,False|True|False,False|False|False,True|False|False,True|False|False,https://openalex.org/P4310319900|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Springer Science+Business Media|National Institutes of Health|National Institutes of Health,https://openalex.org/P4310319965|https://openalex.org/P4310319900|https://openalex.org/I1299303238|https://openalex.org/I1299303238,Springer Nature|Springer Science+Business Media|National Institutes of Health|National Institutes of Health,journal|repository|repository,nan|nan|nan,,,,,,,2025|2024|2023|2022,69|86|34|3
